운행일자,노선,운행거리(Km),운행건수
2018-03-02,775,2604.063 ,59 
2018-03-02,8111,160.386 ,4 
2018-03-02,8331,64.740 ,12 
2018-03-02,8541,82.053 ,3 
2018-03-02,8551,106.520 ,10 
2018-03-02,8761,83.904 ,12 
2018-03-02,8771,41.268 ,12 
2018-03-02,8774,890.785 ,45 
2018-03-02,9401,21694.047 ,303 
2018-03-02,9403,7245.896 ,98 
2018-03-02,9404,10336.568 ,184 
2018-03-02,9408,7303.170 ,86 
2018-03-02,9701,6086.368 ,84 
2018-03-02,9703,5045.139 ,80 
2018-03-02,9707,9654.235 ,149 
2018-03-02,9709,4630.341 ,62 
2018-03-02,9711A,6270.706 ,74 
2018-03-02,9714,2534.008 ,34 
2018-03-02,N13상계,297.532 ,4 
2018-03-02,N13송파,297.224 ,4 
2018-03-02,N15사당,296.320 ,4 
2018-03-02,N15우이,295.380 ,4 
2018-03-02,N16도봉,302.180 ,4 
2018-03-02,N16온수,302.904 ,4 
2018-03-02,N26강서,286.952 ,4 
2018-03-02,N26중랑,285.512 ,4 
2018-03-02,N30,374.502 ,8 
2018-03-02,N37송파,291.112 ,4 
2018-03-02,N37진관,289.768 ,4 
2018-03-02,N61상계,442.470 ,5 
2018-03-02,N61양천,442.995 ,5 
2018-03-02,N62면목,284.584 ,4 
2018-03-02,N62양천,284.216 ,4 
2018-03-02,N65개화,205.792 ,4 
2018-03-02,N65시흥,204.732 ,4 
2018-03-03,17,1154.140 ,98 
2018-03-03,2,1083.420 ,66 
2018-03-03,3,865.193 ,60 
2018-03-03,5,726.374 ,65 
2018-03-03,100,5860.272 ,105 
2018-03-03,101,4808.940 ,126 
2018-03-03,1014,1470.573 ,117 
2018-03-03,1017,1775.481 ,76 
2018-03-03,102,3871.931 ,126 
2018-03-03,1020,3023.064 ,132 
2018-03-03,103,4565.007 ,153 
2018-03-03,104,5280.497 ,176 
2018-03-03,105,3953.368 ,101 
2018-03-03,106,5495.479 ,114 
2018-03-03,107,6245.294 ,96 
2018-03-03,108,7264.725 ,84 
2018-03-03,109,2831.135 ,101 
2018-03-03,110A,4184.028 ,114 
2018-03-03,110B,4181.568 ,114 
2018-03-03,1111,3517.415 ,137 
2018-03-03,1113,771.839 ,64 
2018-03-03,1114,820.017 ,99 
2018-03-03,1115,701.340 ,72 
2018-03-03,1119,3563.547 ,175 
2018-03-03,1120,1400.609 ,77 
2018-03-03,1122,3029.112 ,158 
2018-03-03,1124,1070.405 ,105 
2018-03-03,1126,2756.240 ,150 
2018-03-03,1127,1558.480 ,77 
2018-03-03,1128,2196.180 ,83 
2018-03-03,1129,583.133 ,65 
2018-03-03,1130,931.354 ,120 
2018-03-03,1131,880.440 ,56 
2018-03-03,1132,3129.956 ,160 
2018-03-03,1133,1311.353 ,102 
2018-03-03,1135,1704.864 ,96 
2018-03-03,1136,881.900 ,90 
2018-03-03,1137,3309.478 ,136 
2018-03-03,1138,969.634 ,55 
2018-03-03,1139,2321.055 ,99 
2018-03-03,1140,1116.010 ,70 
2018-03-03,1141,829.808 ,56 
2018-03-03,1142,2055.018 ,205 
2018-03-03,1143,1570.905 ,63 
2018-03-03,1144,2783.872 ,82 
2018-03-03,1154,2546.020 ,92 
2018-03-03,1155,2943.147 ,97 
2018-03-03,1156,1558.736 ,72 
2018-03-03,1162,823.989 ,105 
2018-03-03,1164,1529.413 ,176 
2018-03-03,1165,3179.727 ,153 
2018-03-03,1166,952.893 ,54 
2018-03-03,120,5486.271 ,167 
2018-03-03,121,3887.259 ,117 
2018-03-03,1213,3265.765 ,125 
2018-03-03,1218,3286.232 ,99 
2018-03-03,1221,905.513 ,58 
2018-03-03,1222,1834.965 ,99 
2018-03-03,1224,4353.860 ,140 
2018-03-03,1226,413.892 ,52 
2018-03-03,1227,2409.598 ,102 
2018-03-03,130,8242.872 ,170 
2018-03-03,140,8790.248 ,132 
2018-03-03,141,7707.618 ,142 
2018-03-03,142,8261.326 ,139 
2018-03-03,143,10159.668 ,164 
2018-03-03,144,7242.391 ,150 
2018-03-03,145,5751.584 ,126 
2018-03-03,146,8783.119 ,154 
2018-03-03,147,6842.488 ,150 
2018-03-03,148,5695.008 ,126 
2018-03-03,150,9632.734 ,133 
2018-03-03,151,7133.985 ,150 
2018-03-03,152,10394.682 ,162 
2018-03-03,153,8914.812 ,139 
2018-03-03,160,8980.320 ,129 
2018-03-03,162,5067.597 ,132 
2018-03-03,171,5367.265 ,125 
2018-03-03,1711,4016.540 ,142 
2018-03-03,172,5488.818 ,118 
2018-03-03,173,4349.076 ,101 
2018-03-03,201,3722.644 ,76 
2018-03-03,2012,3342.785 ,90 
2018-03-03,2013,1691.797 ,79 
2018-03-03,2014,2241.662 ,120 
2018-03-03,2015,4432.939 ,149 
2018-03-03,2016,5802.759 ,95 
2018-03-03,202,6870.674 ,133 
2018-03-03,2112,3048.319 ,78 
2018-03-03,2113,2279.796 ,120 
2018-03-03,2114,2364.972 ,102 
2018-03-03,2115,4617.289 ,130 
2018-03-03,2211,2797.392 ,156 
2018-03-03,2221,3514.491 ,143 
2018-03-03,2222,1914.595 ,95 
2018-03-03,2224,1922.284 ,108 
2018-03-03,2227,2028.487 ,80 
2018-03-03,2230,2660.840 ,91 
2018-03-03,2233,3076.355 ,73 
2018-03-03,2234,1242.415 ,84 
2018-03-03,2235,1491.977 ,91 
2018-03-03,2311,4601.632 ,80 
2018-03-03,2312A,1578.908 ,36 
2018-03-03,2312B,1566.531 ,36 
2018-03-03,240,3552.630 ,85 
2018-03-03,241,6260.482 ,122 
2018-03-03,2412,2955.229 ,88 
2018-03-03,2413,2108.187 ,81 
2018-03-03,2415,3186.500 ,125 
2018-03-03,242,3417.841 ,77 
2018-03-03,260,6312.193 ,126 
2018-03-03,261,6274.093 ,123 
2018-03-03,262,6728.849 ,118 
2018-03-03,270,6092.861 ,121 
2018-03-03,271,8360.042 ,161 
2018-03-03,272,8502.613 ,183 
2018-03-03,273,6018.160 ,137 
2018-03-03,301,7263.918 ,154 
2018-03-03,3011,3514.386 ,83 
2018-03-03,3012,5889.494 ,96 
2018-03-03,302,5534.411 ,100 
2018-03-03,303,8685.369 ,160 
2018-03-03,320,4475.519 ,114 
2018-03-03,3212,1835.563 ,71 
2018-03-03,3214,2475.360 ,90 
2018-03-03,3216,3717.819 ,106 
2018-03-03,3217,3133.878 ,103 
2018-03-03,3220,3485.705 ,88 
2018-03-03,3313,1638.050 ,126 
2018-03-03,3314,3522.085 ,149 
2018-03-03,3315,4188.308 ,189 
2018-03-03,3316,2051.211 ,108 
2018-03-03,3317,2644.245 ,156 
2018-03-03,3318,3513.750 ,75 
2018-03-03,3319,1499.409 ,64 
2018-03-03,3321,1365.580 ,57 
2018-03-03,3322,2966.246 ,112 
2018-03-03,333,4508.069 ,99 
2018-03-03,340,6118.918 ,149 
2018-03-03,341,4266.843 ,80 
2018-03-03,3411,3656.870 ,109 
2018-03-03,3412,4770.813 ,77 
2018-03-03,3413,4631.746 ,107 
2018-03-03,3414,2825.353 ,95 
2018-03-03,3416,2102.736 ,90 
2018-03-03,3417,3541.392 ,144 
2018-03-03,342,3921.259 ,87 
2018-03-03,3422,2414.258 ,61 
2018-03-03,3425,2565.328 ,92 
2018-03-03,3426,3350.210 ,97 
2018-03-03,350,4975.344 ,99 
2018-03-03,360,8144.144 ,148 
2018-03-03,362,6735.765 ,108 
2018-03-03,370,9691.420 ,190 
2018-03-03,400,4105.627 ,85 
2018-03-03,401,4815.059 ,92 
2018-03-03,402,6913.130 ,124 
2018-03-03,405,3626.969 ,83 
2018-03-03,406,3263.993 ,78 
2018-03-03,407,4313.416 ,86 
2018-03-03,420,7110.784 ,162 
2018-03-03,421,7150.740 ,125 
2018-03-03,4211,3070.860 ,93 
2018-03-03,4212,5900.152 ,162 
2018-03-03,4318방배,4127.481 ,79 
2018-03-03,4318풍납,3598.591 ,69 
2018-03-03,4319,3762.996 ,110 
2018-03-03,440,5570.071 ,116 
2018-03-03,441,7015.394 ,116 
2018-03-03,4412,4181.148 ,110 
2018-03-03,4419,6380.623 ,113 
2018-03-03,4432,2977.777 ,124 
2018-03-03,4433,1170.930 ,105 
2018-03-03,4435,2103.624 ,72 
2018-03-03,461,6101.696 ,98 
2018-03-03,462,11515.464 ,149 
2018-03-03,463,4654.124 ,94 
2018-03-03,470,6774.643 ,118 
2018-03-03,471,9753.325 ,148 
2018-03-03,472,6249.016 ,160 
2018-03-03,500,5387.464 ,121 
2018-03-03,501,3700.911 ,128 
2018-03-03,5012,3845.002 ,83 
2018-03-03,502,7433.039 ,106 
2018-03-03,503,2985.278 ,70 
2018-03-03,504,7509.967 ,169 
2018-03-03,505,5319.917 ,94 
2018-03-03,506,3771.519 ,88 
2018-03-03,507,4935.594 ,102 
2018-03-03,540,6451.081 ,124 
2018-03-03,541,4083.941 ,72 
2018-03-03,5413,4954.238 ,139 
2018-03-03,542,3459.294 ,52 
2018-03-03,5511,2212.971 ,123 
2018-03-03,5513,1708.845 ,117 
2018-03-03,5515,1912.525 ,184 
2018-03-03,5516,3324.030 ,110 
2018-03-03,5517,2882.620 ,78 
2018-03-03,5519,659.880 ,72 
2018-03-03,5522A,1937.775 ,105 
2018-03-03,5522B,1672.110 ,90 
2018-03-03,5523,1358.010 ,113 
2018-03-03,5524,5114.424 ,147 
2018-03-03,5525,896.340 ,60 
2018-03-03,5528,3877.620 ,113 
2018-03-03,5530,6365.169 ,116 
2018-03-03,5531,8859.890 ,172 
2018-03-03,5534,1991.165 ,71 
2018-03-03,5535,3139.887 ,94 
2018-03-03,5536,3090.266 ,124 
2018-03-03,5537,845.306 ,77 
2018-03-03,5615,2909.379 ,106 
2018-03-03,5616,3642.153 ,80 
2018-03-03,5617,1298.682 ,126 
2018-03-03,5618,3250.427 ,92 
2018-03-03,5619,1928.964 ,105 
2018-03-03,5620,3489.965 ,129 
2018-03-03,5621,1104.293 ,159 
2018-03-03,5623,8105.031 ,149 
2018-03-03,5624,2319.477 ,50 
2018-03-03,5625,4727.676 ,114 
2018-03-03,5626,5265.181 ,105 
2018-03-03,5627,2484.966 ,69 
2018-03-03,5630,1812.884 ,62 
2018-03-03,5633,4122.762 ,74 
2018-03-03,571,5555.183 ,97 
2018-03-03,5712,5220.862 ,120 
2018-03-03,5713,4727.606 ,90 
2018-03-03,5714,6260.685 ,152 
2018-03-03,600,4645.760 ,122 
2018-03-03,601,6699.654 ,130 
2018-03-03,602,5072.162 ,132 
2018-03-03,603,3715.100 ,100 
2018-03-03,604,3888.823 ,92 
2018-03-03,605,7145.620 ,124 
2018-03-03,606,4808.433 ,77 
2018-03-03,6211,5113.717 ,97 
2018-03-03,640,3868.199 ,101 
2018-03-03,641,5494.493 ,134 
2018-03-03,6411,5412.598 ,103 
2018-03-03,643,6203.096 ,136 
2018-03-03,650,4293.212 ,101 
2018-03-03,651,6399.352 ,118 
2018-03-03,6511,1756.397 ,72 
2018-03-03,6512,3579.332 ,94 
2018-03-03,6513,4263.144 ,114 
2018-03-03,6514,4347.061 ,86 
2018-03-03,6515,6322.714 ,114 
2018-03-03,6516,2988.596 ,63 
2018-03-03,652,5106.504 ,108 
2018-03-03,653,1880.222 ,64 
2018-03-03,654,3217.663 ,73 
2018-03-03,661,2856.401 ,55 
2018-03-03,6611,655.452 ,62 
2018-03-03,6613,1988.224 ,64 
2018-03-03,6614,2355.264 ,72 
2018-03-03,6616,2757.413 ,103 
2018-03-03,6617,1387.212 ,80 
2018-03-03,662,3166.238 ,88 
2018-03-03,6620,1564.605 ,63 
2018-03-03,6623,2801.173 ,89 
2018-03-03,6624,2819.111 ,118 
2018-03-03,6625,2104.298 ,73 
2018-03-03,6627,1926.041 ,68 
2018-03-03,6628,4710.851 ,177 
2018-03-03,6629,4705.638 ,107 
2018-03-03,6630,2018.695 ,55 
2018-03-03,6631,4867.513 ,130 
2018-03-03,6632,3441.225 ,98 
2018-03-03,6635,1243.606 ,84 
2018-03-03,6637,5413.761 ,144 
2018-03-03,6638,1846.152 ,72 
2018-03-03,6640A,1802.064 ,88 
2018-03-03,6640B,1827.672 ,88 
2018-03-03,6642,2369.962 ,79 
2018-03-03,6645,2170.605 ,79 
2018-03-03,6647,2776.250 ,116 
2018-03-03,6648,1913.988 ,74 
2018-03-03,6649,499.387 ,69 
2018-03-03,6654,1149.438 ,78 
2018-03-03,6657,1018.501 ,53 
2018-03-03,670,3791.004 ,84 
2018-03-03,6712,3748.149 ,73 
2018-03-03,6714,2433.024 ,72 
2018-03-03,6715,3322.119 ,111 
2018-03-03,6716,5007.074 ,107 
2018-03-03,672,2948.935 ,77 
2018-03-03,673,3438.983 ,65 
2018-03-03,674,2083.508 ,76 
2018-03-03,700,6051.474 ,99 
2018-03-03,701,3699.493 ,102 
2018-03-03,7011,3740.631 ,102 
2018-03-03,7013A,1470.262 ,39 
2018-03-03,7013B,1495.780 ,39 
2018-03-03,7016,5581.477 ,119 
2018-03-03,7017,3864.357 ,108 
2018-03-03,7018,2810.213 ,110 
2018-03-03,7019,4371.871 ,112 
2018-03-03,7021,3892.487 ,115 
2018-03-03,7022,3410.655 ,116 
2018-03-03,7024,852.298 ,60 
2018-03-03,7025,2944.890 ,90 
2018-03-03,702A,4450.861 ,148 
2018-03-03,702B,2777.590 ,88 
2018-03-03,704,4943.332 ,91 
2018-03-03,705,2739.840 ,67 
2018-03-03,707,5346.481 ,85 
2018-03-03,710,4710.129 ,102 
2018-03-03,720,6401.577 ,134 
2018-03-03,721,6219.959 ,141 
2018-03-03,7211,6944.907 ,142 
2018-03-03,7212,5304.028 ,92 
2018-03-03,740,5373.787 ,113 
2018-03-03,750A,3539.799 ,76 
2018-03-03,750B,3483.558 ,78 
2018-03-03,751,5302.550 ,110 
2018-03-03,752,5645.106 ,110 
2018-03-03,753,3616.749 ,75 
2018-03-03,761,2686.737 ,69 
2018-03-03,7611,3224.248 ,84 
2018-03-03,7612,3261.076 ,160 
2018-03-03,7613,2813.968 ,75 
2018-03-03,771,2029.836 ,48 
2018-03-03,7711,933.407 ,68 
2018-03-03,7713,1709.451 ,67 
2018-03-03,7715,2910.975 ,111 
2018-03-03,7719,555.930 ,45 
2018-03-03,7720,2984.211 ,108 
2018-03-03,7722,979.693 ,52 
2018-03-03,7723,1174.005 ,105 
2018-03-03,7726,1440.730 ,60 
2018-03-03,7727,6283.371 ,103 
2018-03-03,7728,5894.782 ,87 
2018-03-03,773,4719.228 ,58 
2018-03-03,7730,3344.834 ,112 
2018-03-03,7734,1714.571 ,52 
2018-03-03,7737,2358.394 ,88 
2018-03-03,7738,2117.819 ,111 
2018-03-03,7739,1172.835 ,67 
2018-03-03,774,6461.546 ,91 
2018-03-03,775,2603.788 ,59 
2018-03-03,8541,82.053 ,3 
2018-03-03,8772,558.668 ,44 
2018-03-03,8774,891.045 ,45 
2018-03-03,8777,186.838 ,18 
2018-03-03,9401,17845.216 ,253 
2018-03-03,9403,7246.645 ,98 
2018-03-03,9404,8651.258 ,154 
2018-03-03,9408,6626.125 ,78 
2018-03-03,9701,5862.369 ,81 
2018-03-03,9703,3784.302 ,60 
2018-03-03,9707,8686.978 ,135 
2018-03-03,9709,3795.368 ,50 
2018-03-03,9711A,5118.798 ,60 
2018-03-03,9714,1859.496 ,24 
2018-03-03,N13상계,297.532 ,4 
2018-03-03,N13송파,297.224 ,4 
2018-03-03,N15사당,296.320 ,4 
2018-03-03,N15우이,295.470 ,4 
2018-03-03,N16도봉,302.180 ,4 
2018-03-03,N16온수,303.208 ,4 
2018-03-03,N26강서,283.704 ,4 
2018-03-03,N26중랑,285.512 ,4 
2018-03-03,N30,373.202 ,8 
2018-03-03,N37송파,291.112 ,4 
2018-03-03,N37진관,289.768 ,4 
2018-03-03,N61상계,442.470 ,5 
2018-03-03,N61양천,442.995 ,5 
2018-03-03,N62면목,284.584 ,4 
2018-03-03,N62양천,284.216 ,4 
2018-03-03,N65개화,205.792 ,4 
2018-03-03,N65시흥,204.732 ,4 
2018-03-04,17,1153.988 ,98 
2018-03-04,2,1090.820 ,66 
2018-03-04,3,870.900 ,60 
2018-03-04,5,747.955 ,65 
2018-03-04,100,5546.394 ,99 
2018-03-04,101,4362.617 ,114 
2018-03-04,1014,1469.777 ,117 
2018-03-04,1017,1564.975 ,67 
2018-03-04,102,3013.012 ,98 
2018-03-04,1020,2771.142 ,121 
2018-03-04,103,3929.490 ,131 
2018-03-04,104,4535.985 ,152 
2018-03-04,105,3752.904 ,95 
2018-03-04,106,5253.957 ,109 
2018-03-04,107,5199.514 ,80 
2018-03-04,108,6879.532 ,80 
2018-03-04,109,2074.504 ,74 
2018-03-04,110A,3706.902 ,101 
2018-03-04,110B,3704.817 ,101 
2018-03-04,1111,3955.930 ,154 
2018-03-04,1113,775.232 ,64 
2018-03-04,1114,819.818 ,99 
2018-03-04,1115,702.360 ,72 
2018-03-04,1119,3261.023 ,160 
2018-03-04,1120,1255.614 ,69 
2018-03-04,1122,2938.286 ,153 
2018-03-04,1124,1070.551 ,105 
2018-03-04,1126,2577.120 ,140 
2018-03-04,1127,1781.120 ,88 
2018-03-04,1128,2195.806 ,83 
2018-03-04,1129,575.193 ,65 
2018-03-04,1130,934.560 ,120 
2018-03-04,1131,660.924 ,42 
2018-03-04,1132,3014.029 ,154 
2018-03-04,1133,1094.992 ,85 
2018-03-04,1135,1704.678 ,96 
2018-03-04,1136,947.702 ,91 
2018-03-04,1137,3139.534 ,128 
2018-03-04,1138,970.145 ,55 
2018-03-04,1139,2109.491 ,90 
2018-03-04,1140,889.647 ,56 
2018-03-04,1141,623.138 ,42 
2018-03-04,1142,1883.031 ,185 
2018-03-04,1143,1745.018 ,71 
2018-03-04,1144,2783.387 ,82 
2018-03-04,1154,2297.274 ,83 
2018-03-04,1155,2942.203 ,96 
2018-03-04,1156,1565.046 ,74 
2018-03-04,1162,823.564 ,105 
2018-03-04,1164,1531.547 ,176 
2018-03-04,1165,2993.328 ,144 
2018-03-04,1166,846.660 ,48 
2018-03-04,120,5187.955 ,157 
2018-03-04,121,3450.992 ,104 
2018-03-04,1213,2867.883 ,109 
2018-03-04,1218,3752.638 ,113 
2018-03-04,1221,905.513 ,58 
2018-03-04,1222,1834.599 ,99 
2018-03-04,1224,3685.784 ,119 
2018-03-04,1226,205.904 ,26 
2018-03-04,1227,1984.668 ,84 
2018-03-04,130,7613.533 ,157 
2018-03-04,140,7455.423 ,112 
2018-03-04,141,6513.204 ,120 
2018-03-04,142,7012.797 ,118 
2018-03-04,143,7971.182 ,128 
2018-03-04,144,6250.788 ,130 
2018-03-04,145,6301.404 ,138 
2018-03-04,146,8045.399 ,141 
2018-03-04,147,5730.435 ,125 
2018-03-04,148,6237.360 ,138 
2018-03-04,150,6816.782 ,94 
2018-03-04,151,5730.567 ,120 
2018-03-04,152,8543.832 ,132 
2018-03-04,153,8993.874 ,140 
2018-03-04,160,7084.274 ,102 
2018-03-04,162,4613.840 ,120 
2018-03-04,171,5368.279 ,125 
2018-03-04,1711,4091.199 ,142 
2018-03-04,172,5141.173 ,110 
2018-03-04,173,3741.642 ,87 
2018-03-04,201,3090.549 ,63 
2018-03-04,2012,2451.257 ,66 
2018-03-04,2013,1691.951 ,79 
2018-03-04,2014,2052.817 ,110 
2018-03-04,2015,3094.982 ,104 
2018-03-04,2016,5536.387 ,91 
2018-03-04,202,6261.901 ,119 
2018-03-04,2112,2575.784 ,66 
2018-03-04,2113,1900.100 ,100 
2018-03-04,2114,1970.810 ,85 
2018-03-04,2115,4614.823 ,130 
2018-03-04,2211,1936.656 ,108 
2018-03-04,2221,2776.942 ,113 
2018-03-04,2222,1794.123 ,89 
2018-03-04,2224,1496.820 ,84 
2018-03-04,2227,1725.500 ,68 
2018-03-04,2230,2250.395 ,77 
2018-03-04,2233,2518.579 ,60 
2018-03-04,2234,1035.930 ,70 
2018-03-04,2235,1280.604 ,78 
2018-03-04,2311,4369.283 ,76 
2018-03-04,2312A,1579.262 ,36 
2018-03-04,2312B,1579.198 ,37 
2018-03-04,240,3553.610 ,85 
2018-03-04,241,4754.879 ,94 
2018-03-04,2412,2686.720 ,80 
2018-03-04,2413,2082.160 ,80 
2018-03-04,2415,3110.443 ,122 
2018-03-04,242,3018.792 ,68 
2018-03-04,260,5367.708 ,107 
2018-03-04,261,6360.226 ,121 
2018-03-04,262,6099.652 ,106 
2018-03-04,270,5785.622 ,115 
2018-03-04,271,6373.306 ,122 
2018-03-04,272,8130.555 ,175 
2018-03-04,273,5352.328 ,122 
2018-03-04,301,6834.388 ,144 
2018-03-04,3011,2878.604 ,68 
2018-03-04,3012,5398.280 ,88 
2018-03-04,302,5091.717 ,92 
2018-03-04,303,7613.528 ,140 
2018-03-04,320,4243.968 ,108 
2018-03-04,3212,1577.033 ,61 
2018-03-04,3214,2475.360 ,90 
2018-03-04,3216,3018.416 ,86 
2018-03-04,3217,2586.210 ,85 
2018-03-04,3220,2773.471 ,70 
2018-03-04,3313,1456.162 ,112 
2018-03-04,3314,2861.009 ,121 
2018-03-04,3315,4188.893 ,189 
2018-03-04,3316,2048.637 ,109 
2018-03-04,3317,2645.292 ,156 
2018-03-04,3318,3044.861 ,65 
2018-03-04,3319,1288.870 ,55 
2018-03-04,3321,1437.360 ,60 
2018-03-04,3322,2530.040 ,95 
2018-03-04,333,4509.373 ,99 
2018-03-04,340,5794.570 ,141 
2018-03-04,341,3734.780 ,70 
2018-03-04,3411,3218.125 ,95 
2018-03-04,3412,4281.260 ,69 
2018-03-04,3413,3854.056 ,89 
2018-03-04,3414,2410.159 ,81 
2018-03-04,3416,1867.970 ,80 
2018-03-04,3417,3049.532 ,124 
2018-03-04,342,3696.284 ,82 
2018-03-04,3422,2017.582 ,51 
2018-03-04,3425,2007.648 ,72 
2018-03-04,3426,2693.912 ,78 
2018-03-04,350,4120.992 ,82 
2018-03-04,360,7482.757 ,135 
2018-03-04,362,5686.011 ,92 
2018-03-04,370,8669.196 ,170 
2018-03-04,400,3067.968 ,63 
2018-03-04,401,4077.365 ,77 
2018-03-04,402,6182.707 ,110 
2018-03-04,405,3078.040 ,70 
2018-03-04,406,3322.020 ,78 
2018-03-04,407,3611.232 ,72 
2018-03-04,420,6394.806 ,145 
2018-03-04,421,6683.646 ,117 
2018-03-04,4211,2773.415 ,84 
2018-03-04,4212,5750.407 ,158 
2018-03-04,4318방배,3612.769 ,70 
2018-03-04,4318풍납,3602.124 ,71 
2018-03-04,4319,3831.373 ,112 
2018-03-04,440,5573.033 ,117 
2018-03-04,441,6163.513 ,102 
2018-03-04,4412,3540.792 ,94 
2018-03-04,4419,5097.733 ,90 
2018-03-04,4432,3124.030 ,130 
2018-03-04,4433,1229.260 ,110 
2018-03-04,4435,2103.624 ,72 
2018-03-04,461,5978.312 ,96 
2018-03-04,462,9460.564 ,122 
2018-03-04,463,4658.469 ,94 
2018-03-04,470,6197.210 ,109 
2018-03-04,471,8182.343 ,124 
2018-03-04,472,5394.176 ,138 
2018-03-04,500,4096.511 ,92 
2018-03-04,501,3296.995 ,112 
2018-03-04,5012,3615.226 ,77 
2018-03-04,502,6672.610 ,95 
2018-03-04,503,2900.003 ,68 
2018-03-04,504,6355.846 ,142 
2018-03-04,505,4374.698 ,77 
2018-03-04,506,3373.747 ,77 
2018-03-04,507,3770.867 ,77 
2018-03-04,540,5931.203 ,113 
2018-03-04,541,3743.244 ,67 
2018-03-04,5413,3997.532 ,113 
2018-03-04,542,3193.610 ,48 
2018-03-04,5511,1817.507 ,101 
2018-03-04,5513,1489.326 ,102 
2018-03-04,5515,1833.667 ,176 
2018-03-04,5516,3383.240 ,112 
2018-03-04,5517,2891.068 ,78 
2018-03-04,5519,659.880 ,72 
2018-03-04,5522A,1753.578 ,95 
2018-03-04,5522B,1393.425 ,75 
2018-03-04,5523,1355.413 ,113 
2018-03-04,5524,4905.496 ,141 
2018-03-04,5525,717.072 ,48 
2018-03-04,5528,2848.616 ,83 
2018-03-04,5530,6088.222 ,111 
2018-03-04,5531,8263.986 ,163 
2018-03-04,5534,1681.097 ,60 
2018-03-04,5535,2805.948 ,84 
2018-03-04,5536,2638.796 ,106 
2018-03-04,5537,845.306 ,77 
2018-03-04,5615,2800.577 ,102 
2018-03-04,5616,2959.640 ,66 
2018-03-04,5617,1298.682 ,126 
2018-03-04,5618,2931.184 ,83 
2018-03-04,5619,1727.062 ,94 
2018-03-04,5620,3165.669 ,118 
2018-03-04,5621,958.075 ,138 
2018-03-04,5623,7826.506 ,143 
2018-03-04,5624,1834.697 ,39 
2018-03-04,5625,4227.268 ,103 
2018-03-04,5626,4513.467 ,90 
2018-03-04,5627,2268.882 ,63 
2018-03-04,5630,1759.735 ,60 
2018-03-04,5633,3939.805 ,71 
2018-03-04,571,5049.768 ,88 
2018-03-04,5712,4568.167 ,105 
2018-03-04,5713,4989.231 ,95 
2018-03-04,5714,5688.372 ,140 
2018-03-04,600,3995.946 ,105 
2018-03-04,601,5598.154 ,108 
2018-03-04,602,4299.990 ,111 
2018-03-04,603,3194.986 ,87 
2018-03-04,604,3363.479 ,79 
2018-03-04,605,6287.585 ,111 
2018-03-04,606,4305.103 ,70 
2018-03-04,6211,5113.717 ,97 
2018-03-04,640,3523.508 ,92 
2018-03-04,641,4708.256 ,114 
2018-03-04,6411,4519.912 ,86 
2018-03-04,643,5929.430 ,130 
2018-03-04,650,3826.320 ,90 
2018-03-04,651,5966.317 ,110 
2018-03-04,6511,1755.478 ,72 
2018-03-04,6512,3077.687 ,81 
2018-03-04,6513,4148.973 ,111 
2018-03-04,6514,4347.472 ,87 
2018-03-04,6515,5601.965 ,101 
2018-03-04,6516,2689.755 ,57 
2018-03-04,652,4483.619 ,95 
2018-03-04,653,1584.934 ,54 
2018-03-04,654,3074.242 ,70 
2018-03-04,661,2909.412 ,55 
2018-03-04,6611,655.705 ,62 
2018-03-04,6613,1739.696 ,56 
2018-03-04,6614,2355.212 ,72 
2018-03-04,6616,1847.199 ,69 
2018-03-04,6617,1415.360 ,80 
2018-03-04,662,3043.865 ,84 
2018-03-04,6620,1564.605 ,63 
2018-03-04,6623,2419.271 ,77 
2018-03-04,6624,2460.174 ,103 
2018-03-04,6625,1816.038 ,63 
2018-03-04,6627,1699.800 ,60 
2018-03-04,6628,4016.214 ,151 
2018-03-04,6629,4355.458 ,99 
2018-03-04,6630,1980.625 ,54 
2018-03-04,6631,4643.355 ,124 
2018-03-04,6632,2703.495 ,77 
2018-03-04,6635,1037.470 ,70 
2018-03-04,6637,5202.405 ,139 
2018-03-04,6638,1846.152 ,72 
2018-03-04,6640A,1802.064 ,88 
2018-03-04,6640B,1827.672 ,88 
2018-03-04,6642,2371.267 ,79 
2018-03-04,6645,2170.891 ,79 
2018-03-04,6647,2515.038 ,105 
2018-03-04,6648,1871.356 ,70 
2018-03-04,6649,498.887 ,68 
2018-03-04,6654,1149.408 ,78 
2018-03-04,6657,1017.355 ,53 
2018-03-04,670,3338.996 ,74 
2018-03-04,6712,3491.571 ,68 
2018-03-04,6714,2162.152 ,64 
2018-03-04,6715,3112.616 ,104 
2018-03-04,6716,5006.910 ,106 
2018-03-04,672,2834.046 ,74 
2018-03-04,673,3803.076 ,72 
2018-03-04,674,1760.696 ,64 
2018-03-04,700,5390.240 ,88 
2018-03-04,701,3094.397 ,84 
2018-03-04,7011,3113.421 ,84 
2018-03-04,7013A,1344.385 ,35 
2018-03-04,7013B,1347.080 ,35 
2018-03-04,7016,4122.326 ,87 
2018-03-04,7017,3491.383 ,96 
2018-03-04,7018,2038.808 ,81 
2018-03-04,7019,3981.437 ,102 
2018-03-04,7021,3292.416 ,96 
2018-03-04,7022,3182.364 ,108 
2018-03-04,7024,849.120 ,60 
2018-03-04,7025,2650.057 ,81 
2018-03-04,702A,4330.944 ,144 
